id,profileId,voice,sourceType,lessonId,lessonTitle,sourceId,text,note,priority,localOutputPath,r2ObjectKey
vi3a-0568,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q003:answerText,Ä‘á»‹a danh ná»•i báº­t,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-1c8b439999.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-1c8b439999.mp3
vi3a-0569,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q007:answerText,Ä‘Ã´ng Ä‘Ãºc,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-91d635da76.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-91d635da76.mp3
vi3a-0570,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-c07,Em hÃ£y chá»n 3 tá»« trong Unit 9 vÃ  Ä‘áº·t cÃ¢u.,cardType:mini_check,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-4a5e50eeea.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-4a5e50eeea.mp3
vi3a-0571,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q001:answerText,thÃ nh phá»‘,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-f532b5fe77.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-f532b5fe77.mp3
vi3a-0572,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q002:answerText,thá»§ Ä‘Ã´,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-997ae2adef.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-997ae2adef.mp3
vi3a-0573,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q005:answerText,tÃ²a thÃ¡p,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-96915ea30b.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-96915ea30b.mp3
vi3a-0574,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q023:questionText,Which English word/phrase means 'bÆ°u thiáº¿p'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ca069340b1.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ca069340b1.mp3
vi3a-0575,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q021:questionText,Which English word/phrase means 'cá»• kÃ­nh'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-a0bf54a368.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-a0bf54a368.mp3
vi3a-0576,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q016:questionText,Which English word/phrase means 'cung Ä‘iá»‡n'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-07cd41f29f.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-07cd41f29f.mp3
vi3a-0577,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q018:questionText,Which English word/phrase means 'dÃ²ng sÃ´ng'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-07025f0ffa.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-07025f0ffa.mp3
vi3a-0578,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q015:questionText,Which English word/phrase means 'Ä‘á»‹a danh ná»•i báº­t'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-bca2f40bdc.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-bca2f40bdc.mp3
vi3a-0579,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q019:questionText,Which English word/phrase means 'Ä‘Ã´ng Ä‘Ãºc'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-edae16071d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-edae16071d.mp3
vi3a-0580,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q013:questionText,Which English word/phrase means 'thÃ nh phá»‘'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-1205892283.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-1205892283.mp3
vi3a-0581,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q014:questionText,Which English word/phrase means 'thá»§ Ä‘Ã´'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-952b983572.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-952b983572.mp3
vi3a-0582,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,25,Unit 9 - Cities of the World: Vocabulary,eng6-b2-u09-vocabulary-cities-of-the-world-q017:questionText,Which English word/phrase means 'tÃ²a thÃ¡p'?,questionType:single_choice;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ebec18fb74.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ebec18fb74.mp3
vi3a-0583,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,26,Unit 9 - Cities of the World: Grammar,eng6-b2-u09-grammar-cities-of-the-world-c07,"Em hÃ£y viáº¿t 2 cÃ¢u dÃ¹ng: present perfect introduction, possessive pronouns.",cardType:mini_check,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-9ed6678060.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-9ed6678060.mp3
vi3a-0584,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q003:explanationSimple,'appliance' means 'thiáº¿t bá»‹'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-d4ce222cc2.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-d4ce222cc2.mp3
vi3a-0585,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q009:explanationSimple,'automatic' means 'tá»± Ä‘á»™ng'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-78156f52bb.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-78156f52bb.mp3
vi3a-0586,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q010:explanationSimple,'comfortable' means 'thoáº£i mÃ¡i'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-5f2f98fb78.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-5f2f98fb78.mp3
vi3a-0587,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q012:explanationSimple,'control' means 'Ä‘iá»u khiá»ƒn'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-f6410fe82f.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-f6410fe82f.mp3
vi3a-0588,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q023:explanationSimple,'cÃ´ng nghá»‡ cao' in English is 'hi-tech'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-01b2ce158d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-01b2ce158d.mp3
vi3a-0589,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q024:explanationSimple,'Ä‘iá»u khiá»ƒn' in English is 'control'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-e717cd48de.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-e717cd48de.mp3
vi3a-0590,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q039:questionText,'future' means 'Ä‘iá»u khiá»ƒn'.,questionType:true_false;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-cf13ea5e09.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-cf13ea5e09.mp3
vi3a-0591,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q039:explanationSimple,"'future' means 'tÆ°Æ¡ng lai', not 'Ä‘iá»u khiá»ƒn'.",questionType:true_false;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-8c4da02d9b.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-8c4da02d9b.mp3
vi3a-0592,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q001:explanationSimple,'future' means 'tÆ°Æ¡ng lai'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-35ba31053e.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-35ba31053e.mp3
vi3a-0593,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q011:explanationSimple,'hi-tech' means 'cÃ´ng nghá»‡ cao'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-f36fdbb980.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-f36fdbb980.mp3
vi3a-0594,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q017:explanationSimple,'khÃ´ng dÃ¢y' in English is 'wireless'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-82514e74df.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-82514e74df.mp3
vi3a-0595,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q008:explanationSimple,'motorhome' means 'nhÃ  xe'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-f0ebfe8fe2.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-f0ebfe8fe2.mp3
vi3a-0596,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q018:explanationSimple,'nÄƒng lÆ°á»£ng máº·t trá»i' in English is 'solar energy'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-492ea1fd15.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-492ea1fd15.mp3
vi3a-0597,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q014:explanationSimple,'ngÆ°á»i mÃ¡y' in English is 'robot'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-8abd13adc4.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-8abd13adc4.mp3
vi3a-0598,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q019:explanationSimple,'nhÃ  trong khÃ´ng gian' in English is 'space house'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-6d5c2c568a.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-6d5c2c568a.mp3
vi3a-0599,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q020:explanationSimple,'nhÃ  xe' in English is 'motorhome'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-aecc056f7d.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-aecc056f7d.mp3
vi3a-0600,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q040:questionText,'robot' means 'cÃ´ng nghá»‡ cao'.,questionType:true_false;field:questionText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-5a6afe2e59.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-5a6afe2e59.mp3
vi3a-0601,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q040:explanationSimple,"'robot' means 'ngÆ°á»i mÃ¡y', not 'cÃ´ng nghá»‡ cao'.",questionType:true_false;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-03f0b652fc.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-03f0b652fc.mp3
vi3a-0602,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q002:explanationSimple,'robot' means 'ngÆ°á»i mÃ¡y'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-3e2fbf7b3a.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-3e2fbf7b3a.mp3
vi3a-0603,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q004:explanationSimple,'smart TV' means 'ti vi thÃ´ng minh'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-7707636815.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-7707636815.mp3
vi3a-0604,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q006:explanationSimple,'solar energy' means 'nÄƒng lÆ°á»£ng máº·t trá»i'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-fd25f6b969.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-fd25f6b969.mp3
vi3a-0605,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q007:explanationSimple,'space house' means 'nhÃ  trong khÃ´ng gian'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ffb1a81576.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ffb1a81576.mp3
vi3a-0606,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q015:explanationSimple,'thiáº¿t bá»‹' in English is 'appliance'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-ae34075ac3.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-ae34075ac3.mp3
vi3a-0607,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q022:explanationSimple,'thoáº£i mÃ¡i' in English is 'comfortable'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-22b082440c.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-22b082440c.mp3
vi3a-0608,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q016:explanationSimple,'ti vi thÃ´ng minh' in English is 'smart TV'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-18bb3b09ac.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-18bb3b09ac.mp3
vi3a-0609,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q021:explanationSimple,'tá»± Ä‘á»™ng' in English is 'automatic'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-63109d67ed.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-63109d67ed.mp3
vi3a-0610,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q013:explanationSimple,'tÆ°Æ¡ng lai' in English is 'future'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-2b1bc0b7a8.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-2b1bc0b7a8.mp3
vi3a-0611,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q005:explanationSimple,'wireless' means 'khÃ´ng dÃ¢y'.,questionType:single_choice;field:explanationSimple,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-5105e01477.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-5105e01477.mp3
vi3a-0612,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q011:answerText,cÃ´ng nghá»‡ cao,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-22f066ba76.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-22f066ba76.mp3
vi3a-0613,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q012:answerText,Ä‘iá»u khiá»ƒn,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-8004b31b9f.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-8004b31b9f.mp3
vi3a-0614,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-c07,Em hÃ£y chá»n 3 tá»« trong Unit 10 vÃ  Ä‘áº·t cÃ¢u.,cardType:mini_check,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-1b31dc1d27.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-1b31dc1d27.mp3
vi3a-0615,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q005:answerText,khÃ´ng dÃ¢y,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-d7bb7658f3.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-d7bb7658f3.mp3
vi3a-0616,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q006:answerText,nÄƒng lÆ°á»£ng máº·t trá»i,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-c33ff2cd91.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-c33ff2cd91.mp3
vi3a-0617,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q002:answerText,ngÆ°á»i mÃ¡y,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-0179a48779.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-0179a48779.mp3
vi3a-0618,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q007:answerText,nhÃ  trong khÃ´ng gian,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-149822a96b.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-149822a96b.mp3
vi3a-0619,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q008:answerText,nhÃ  xe,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-594d563a5f.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-594d563a5f.mp3
vi3a-0620,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q003:answerText,thiáº¿t bá»‹,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-8cdf2a4ccf.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-8cdf2a4ccf.mp3
vi3a-0621,vi-v1-phase3a,vi-VN-Chirp3-HD-Despina,vietnamese-instruction,28,Unit 10 - Our Houses in the Future: Vocabulary,eng6-b2-u10-vocabulary-our-houses-in-the-future-q010:answerText,thoáº£i mÃ¡i,questionType:single_choice;field:answerText,2,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\vi-v1-phase3a\vietnamese-instruction-833366275f.mp3,audio/tts/assets/vi-v1-phase3a/vietnamese-instruction-833366275f.mp3
