id,subject,grade,sourceType,sourceId,lessonId,title,text,profileId,voice,localOutputPath,r2ObjectKey,warning
eng6-full-01102,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q022,28,Which English word/phrase means 'thoải mái'?,Which English word/phrase means 'thoải mái'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q022.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q022.mp3,
eng6-full-01103,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q023,28,Which English word/phrase means 'công nghệ cao'?,Which English word/phrase means 'công nghệ cao'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q023.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q023.mp3,
eng6-full-01104,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q024,28,Which English word/phrase means 'điều khiển'?,Which English word/phrase means 'điều khiển'?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q024.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q024.mp3,
eng6-full-01105,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q025,28,Robots will use ____ energy.,Robots will use ____ energy.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q025.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q025.mp3,
eng6-full-01106,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q026,28,A home ____ can clean the floor.,A home ____ can clean the floor.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q026.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q026.mp3,
eng6-full-01107,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q027,28,Complete the sentence with a Unit 10 word: ____.,Complete the sentence with a Unit 10 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q027.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q027.mp3,
eng6-full-01108,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q028,28,Complete the sentence with a Unit 10 word: ____.,Complete the sentence with a Unit 10 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q028.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q028.mp3,
eng6-full-01109,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q029,28,Complete the sentence with a Unit 10 word: ____.,Complete the sentence with a Unit 10 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q029.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q029.mp3,
eng6-full-01110,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q030,28,Complete the sentence with a Unit 10 word: ____.,Complete the sentence with a Unit 10 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q030.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q030.mp3,
eng6-full-01111,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q031,28,Complete the sentence with a Unit 10 word: ____.,Complete the sentence with a Unit 10 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q031.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q031.mp3,
eng6-full-01112,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q032,28,Complete the sentence with a Unit 10 word: ____.,Complete the sentence with a Unit 10 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q032.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q032.mp3,
eng6-full-01113,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q033,28,Complete the sentence with a Unit 10 word: ____.,Complete the sentence with a Unit 10 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q033.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q033.mp3,
eng6-full-01114,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q034,28,Complete the sentence with a Unit 10 word: ____.,Complete the sentence with a Unit 10 word: ____.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q034.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q034.mp3,
eng6-full-01115,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q035,28,'future' means 'tương lai'.,'future' means 'tương lai'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q035.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q035.mp3,
eng6-full-01116,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q036,28,'robot' means 'người máy'.,'robot' means 'người máy'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q036.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q036.mp3,
eng6-full-01117,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q037,28,'appliance' means 'thiết bị'.,'appliance' means 'thiết bị'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q037.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q037.mp3,
eng6-full-01118,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q038,28,'smart TV' means 'ti vi thông minh'.,'smart TV' means 'ti vi thông minh'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q038.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q038.mp3,
eng6-full-01119,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q039,28,'future' means 'điều khiển'.,'future' means 'điều khiển'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q039.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q039.mp3,
eng6-full-01120,english,6,question,eng6-b2-u10-vocabulary-our-houses-in-the-future-q040,28,'robot' means 'công nghệ cao'.,'robot' means 'công nghệ cao'.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q040.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-vocabulary-our-houses-in-the-future-q040.mp3,
eng6-full-01121,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q001,29,My future house ____ use solar energy.,My future house ____ use solar energy.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q001.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q001.mp3,
eng6-full-01122,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q002,29,Robots will ____ the rooms.,Robots will ____ the rooms.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q002.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q002.mp3,
eng6-full-01123,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q003,29,We ____ live in a houseboat in the future.,We ____ live in a houseboat in the future.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q003.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q003.mp3,
eng6-full-01124,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q004,29,My house ____ have a smart TV.,My house ____ have a smart TV.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q004.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q004.mp3,
eng6-full-01125,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q005,29,My future house ____ use solar energy.,My future house ____ use solar energy.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q005.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q005.mp3,
eng6-full-01126,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q006,29,Robots will ____ the rooms.,Robots will ____ the rooms.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q006.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q006.mp3,
eng6-full-01127,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q007,29,We ____ live in a houseboat in the future.,We ____ live in a houseboat in the future.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q007.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q007.mp3,
eng6-full-01128,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q008,29,My house ____ have a smart TV.,My house ____ have a smart TV.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q008.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q008.mp3,
eng6-full-01129,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q009,29,My future house ____ use solar energy.,My future house ____ use solar energy.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q009.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q009.mp3,
eng6-full-01130,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q010,29,Robots will ____ the rooms.,Robots will ____ the rooms.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q010.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q010.mp3,
eng6-full-01131,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q011,29,We ____ live in a houseboat in the future.,We ____ live in a houseboat in the future.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q011.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q011.mp3,
eng6-full-01132,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q012,29,My house ____ have a smart TV.,My house ____ have a smart TV.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q012.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q012.mp3,
eng6-full-01133,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q013,29,My future house ____ use solar energy.,My future house ____ use solar energy.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q013.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q013.mp3,
eng6-full-01134,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q014,29,Robots will ____ the rooms.,Robots will ____ the rooms.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q014.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q014.mp3,
eng6-full-01135,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q015,29,We ____ live in a houseboat in the future.,We ____ live in a houseboat in the future.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q015.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q015.mp3,
eng6-full-01136,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q016,29,My house ____ have a smart TV.,My house ____ have a smart TV.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q016.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q016.mp3,
eng6-full-01137,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q017,29,My future house ____ use solar energy.,My future house ____ use solar energy.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q017.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q017.mp3,
eng6-full-01138,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q018,29,Robots will ____ the rooms.,Robots will ____ the rooms.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q018.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q018.mp3,
eng6-full-01139,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q019,29,We ____ live in a houseboat in the future.,We ____ live in a houseboat in the future.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q019.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q019.mp3,
eng6-full-01140,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q020,29,My house ____ have a smart TV.,My house ____ have a smart TV.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q020.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q020.mp3,
eng6-full-01141,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q021,29,My future house ____ use solar energy.,My future house ____ use solar energy.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q021.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q021.mp3,
eng6-full-01142,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q022,29,Robots will ____ the rooms.,Robots will ____ the rooms.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q022.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q022.mp3,
eng6-full-01143,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q023,29,We ____ live in a houseboat in the future.,We ____ live in a houseboat in the future.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q023.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q023.mp3,
eng6-full-01144,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q024,29,My house ____ have a smart TV.,My house ____ have a smart TV.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q024.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q024.mp3,
eng6-full-01145,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q025,29,Reorder the words: house / will / be / smart / It / a,Reorder the words: house / will / be / smart / It / a,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q025.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q025.mp3,
eng6-full-01146,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q026,29,Reorder the words: I / might / live / the / sea / by,Reorder the words: I / might / live / the / sea / by,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q026.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q026.mp3,
eng6-full-01147,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q027,29,"Reorder the words: they / Yes, / will","Reorder the words: they / Yes, / will",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q027.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q027.mp3,
eng6-full-01148,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q028,29,Grammar point 'will for future' is used in Unit 10.,Grammar point 'will for future' is used in Unit 10.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q028.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q028.mp3,
eng6-full-01149,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q029,29,Grammar point 'might for possibility' is used in Unit 10.,Grammar point 'might for possibility' is used in Unit 10.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q029.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q029.mp3,
eng6-full-01150,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q030,29,We ____ live in a houseboat in the future.,We ____ live in a houseboat in the future.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q030.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q030.mp3,
eng6-full-01151,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q031,29,Robots will ____ the rooms.,Robots will ____ the rooms.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q031.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q031.mp3,
eng6-full-01152,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q032,29,Robots will ____ the rooms.,Robots will ____ the rooms.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q032.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q032.mp3,
eng6-full-01153,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q033,29,We ____ live in a houseboat in the future.,We ____ live in a houseboat in the future.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q033.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q033.mp3,
eng6-full-01154,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q034,29,Robots will ____ the rooms.,Robots will ____ the rooms.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q034.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q034.mp3,
eng6-full-01155,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q035,29,My house ____ have a smart TV.,My house ____ have a smart TV.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q035.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q035.mp3,
eng6-full-01156,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q036,29,My house ____ have a smart TV.,My house ____ have a smart TV.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q036.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q036.mp3,
eng6-full-01157,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q037,29,Robots will ____ the rooms.,Robots will ____ the rooms.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q037.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q037.mp3,
eng6-full-01158,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q038,29,Robots will ____ the rooms.,Robots will ____ the rooms.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q038.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q038.mp3,
eng6-full-01159,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q039,29,We ____ live in a houseboat in the future.,We ____ live in a houseboat in the future.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q039.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q039.mp3,
eng6-full-01160,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q040,29,My future house ____ use solar energy.,My future house ____ use solar energy.,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-grammar-our-houses-in-the-future-q040.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q040.mp3,
eng6-full-01161,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q001,30,"Reading text: In the future, my house will be near the sea. It will use solar energy. Robots will clean the rooms and cook simple meals. Statement: The text is about future homes and technology.","Reading text: In the future, my house will be near the sea. It will use solar energy. Robots will clean the rooms and cook simple meals. Statement: The text is about future homes and technology.",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q001.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q001.mp3,long-text
eng6-full-01162,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q002,30,"Reading text: In the future, my house will be near the sea. It will use solar energy. Robots will clean the rooms and cook simple meals. What is the main topic?","Reading text: In the future, my house will be near the sea. It will use solar energy. Robots will clean the rooms and cook simple meals. What is the main topic?",en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q002.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q002.mp3,
eng6-full-01163,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q003,30,Choose the best answer: What will your future house be like?,Choose the best answer: What will your future house be like?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q003.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q003.mp3,
eng6-full-01164,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q004,30,Reorder the words: house / smart / a / be / will / It,Reorder the words: house / smart / a / be / will / It,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q004.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q004.mp3,
eng6-full-01165,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q005,30,Choose the best answer: Where might you live?,Choose the best answer: Where might you live?,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\question-eng6-b2-u10-skills-our-houses-in-the-future-q005.mp3,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q005.mp3,
