key,id,catalogId,subject,grade,sourceType,sourceId,lessonId,title,textPreview,r2ObjectKey,localFileName,fileSizeBytes,durationMs,status
question:eng6-b2-u10-grammar-our-houses-in-the-future-q025,question:eng6-b2-u10-grammar-our-houses-in-the-future-q025,eng6-full-01145,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q025,29,Reorder the words: house / will / be / smart / It / a,Reorder the words: house / will / be / smart / It / a,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q025.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q025.mp3,48960,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q026,question:eng6-b2-u10-grammar-our-houses-in-the-future-q026,eng6-full-01146,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q026,29,Reorder the words: I / might / live / the / sea / by,Reorder the words: I / might / live / the / sea / by,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q026.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q026.mp3,45504,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q027,question:eng6-b2-u10-grammar-our-houses-in-the-future-q027,eng6-full-01147,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q027,29,"Reorder the words: they / Yes, / will","Reorder the words: they / Yes, / will",audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q027.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q027.mp3,29568,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q028,question:eng6-b2-u10-grammar-our-houses-in-the-future-q028,eng6-full-01148,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q028,29,Grammar point 'will for future' is used in Unit 10.,Grammar point 'will for future' is used in Unit 10.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q028.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q028.mp3,34368,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q029,question:eng6-b2-u10-grammar-our-houses-in-the-future-q029,eng6-full-01149,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q029,29,Grammar point 'might for possibility' is used in Unit 10.,Grammar point 'might for possibility' is used in Unit 10.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q029.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q029.mp3,38784,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q030,question:eng6-b2-u10-grammar-our-houses-in-the-future-q030,eng6-full-01150,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q030,29,We ____ live in a houseboat in the future.,We ____ live in a houseboat in the future.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q030.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q030.mp3,41088,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q031,question:eng6-b2-u10-grammar-our-houses-in-the-future-q031,eng6-full-01151,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q031,29,Robots will ____ the rooms.,Robots will ____ the rooms.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q031.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q031.mp3,33024,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q032,question:eng6-b2-u10-grammar-our-houses-in-the-future-q032,eng6-full-01152,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q032,29,Robots will ____ the rooms.,Robots will ____ the rooms.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q032.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q032.mp3,33024,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q033,question:eng6-b2-u10-grammar-our-houses-in-the-future-q033,eng6-full-01153,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q033,29,We ____ live in a houseboat in the future.,We ____ live in a houseboat in the future.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q033.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q033.mp3,41088,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q034,question:eng6-b2-u10-grammar-our-houses-in-the-future-q034,eng6-full-01154,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q034,29,Robots will ____ the rooms.,Robots will ____ the rooms.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q034.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q034.mp3,33024,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q035,question:eng6-b2-u10-grammar-our-houses-in-the-future-q035,eng6-full-01155,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q035,29,My house ____ have a smart TV.,My house ____ have a smart TV.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q035.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q035.mp3,36288,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q036,question:eng6-b2-u10-grammar-our-houses-in-the-future-q036,eng6-full-01156,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q036,29,My house ____ have a smart TV.,My house ____ have a smart TV.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q036.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q036.mp3,36288,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q037,question:eng6-b2-u10-grammar-our-houses-in-the-future-q037,eng6-full-01157,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q037,29,Robots will ____ the rooms.,Robots will ____ the rooms.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q037.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q037.mp3,33024,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q038,question:eng6-b2-u10-grammar-our-houses-in-the-future-q038,eng6-full-01158,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q038,29,Robots will ____ the rooms.,Robots will ____ the rooms.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q038.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q038.mp3,33024,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q039,question:eng6-b2-u10-grammar-our-houses-in-the-future-q039,eng6-full-01159,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q039,29,We ____ live in a houseboat in the future.,We ____ live in a houseboat in the future.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q039.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q039.mp3,41088,,local-ready
question:eng6-b2-u10-grammar-our-houses-in-the-future-q040,question:eng6-b2-u10-grammar-our-houses-in-the-future-q040,eng6-full-01160,english,6,question,eng6-b2-u10-grammar-our-houses-in-the-future-q040,29,My future house ____ use solar energy.,My future house ____ use solar energy.,audio/tts/assets/en-v1/question-eng6-b2-u10-grammar-our-houses-in-the-future-q040.mp3,question-eng6-b2-u10-grammar-our-houses-in-the-future-q040.mp3,39936,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q001,question:eng6-b2-u10-skills-our-houses-in-the-future-q001,eng6-full-01161,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q001,30,"Reading text: In the future, my house will be near the sea. It will use solar energy. Robots will clean the rooms and cook simple meals. Statement: The text is about future homes and technology.","Reading text: In the future, my house will be near the sea. It will use solar energy. Robots wi…",audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q001.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q001.mp3,109440,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q002,question:eng6-b2-u10-skills-our-houses-in-the-future-q002,eng6-full-01162,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q002,30,"Reading text: In the future, my house will be near the sea. It will use solar energy. Robots will clean the rooms and cook simple meals. What is the main topic?","Reading text: In the future, my house will be near the sea. It will use solar energy. Robots wi…",audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q002.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q002.mp3,90624,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q003,question:eng6-b2-u10-skills-our-houses-in-the-future-q003,eng6-full-01163,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q003,30,Choose the best answer: What will your future house be like?,Choose the best answer: What will your future house be like?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q003.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q003.mp3,32064,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q004,question:eng6-b2-u10-skills-our-houses-in-the-future-q004,eng6-full-01164,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q004,30,Reorder the words: house / smart / a / be / will / It,Reorder the words: house / smart / a / be / will / It,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q004.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q004.mp3,49152,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q005,question:eng6-b2-u10-skills-our-houses-in-the-future-q005,eng6-full-01165,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q005,30,Choose the best answer: Where might you live?,Choose the best answer: Where might you live?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q005.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q005.mp3,23616,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q006,question:eng6-b2-u10-skills-our-houses-in-the-future-q006,eng6-full-01166,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q006,30,Reorder the words: sea / the / by / live / might / I,Reorder the words: sea / the / by / live / might / I,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q006.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q006.mp3,48768,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q007,question:eng6-b2-u10-skills-our-houses-in-the-future-q007,eng6-full-01167,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q007,30,Choose the best answer: Will robots help us?,Choose the best answer: Will robots help us?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q007.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q007.mp3,26112,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q008,question:eng6-b2-u10-skills-our-houses-in-the-future-q008,eng6-full-01168,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q008,30,"Reorder the words: will / they / Yes,","Reorder the words: will / they / Yes,",audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q008.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q008.mp3,31488,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q009,question:eng6-b2-u10-skills-our-houses-in-the-future-q009,eng6-full-01169,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q009,30,Write a sentence using the word/phrase 'future'.,Write a sentence using the word/phrase 'future'.,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q009.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q009.mp3,29376,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q010,question:eng6-b2-u10-skills-our-houses-in-the-future-q010,eng6-full-01170,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q010,30,Write a sentence using the word/phrase 'robot'.,Write a sentence using the word/phrase 'robot'.,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q010.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q010.mp3,29376,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q011,question:eng6-b2-u10-skills-our-houses-in-the-future-q011,eng6-full-01171,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q011,30,Write a sentence using the word/phrase 'appliance'.,Write a sentence using the word/phrase 'appliance'.,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q011.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q011.mp3,32064,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q012,question:eng6-b2-u10-skills-our-houses-in-the-future-q012,eng6-full-01172,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q012,30,Write a sentence using the word/phrase 'smart TV'.,Write a sentence using the word/phrase 'smart TV'.,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q012.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q012.mp3,36096,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q013,question:eng6-b2-u10-skills-our-houses-in-the-future-q013,eng6-full-01173,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q013,30,Write a sentence using the word/phrase 'wireless'.,Write a sentence using the word/phrase 'wireless'.,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q013.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q013.mp3,30336,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q014,question:eng6-b2-u10-skills-our-houses-in-the-future-q014,eng6-full-01174,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q014,30,Write a sentence using the word/phrase 'solar energy'.,Write a sentence using the word/phrase 'solar energy'.,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q014.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q014.mp3,33408,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q015,question:eng6-b2-u10-skills-our-houses-in-the-future-q015,eng6-full-01175,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q015,30,Write a sentence using the word/phrase 'space house'.,Write a sentence using the word/phrase 'space house'.,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q015.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q015.mp3,31488,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q016,question:eng6-b2-u10-skills-our-houses-in-the-future-q016,eng6-full-01176,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q016,30,Write a sentence using the word/phrase 'motorhome'.,Write a sentence using the word/phrase 'motorhome'.,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q016.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q016.mp3,30336,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q017,question:eng6-b2-u10-skills-our-houses-in-the-future-q017,eng6-full-01177,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q017,30,Write 4-5 sentences about future homes and technology.,Write 4-5 sentences about future homes and technology.,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q017.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q017.mp3,31296,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q018,question:eng6-b2-u10-skills-our-houses-in-the-future-q018,eng6-full-01178,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q018,30,Make a short dialogue with 2 questions and 2 answers about Our Houses in the Future.,Make a short dialogue with 2 questions and 2 answers about Our Houses in the Future.,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q018.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q018.mp3,43584,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q019,question:eng6-b2-u10-skills-our-houses-in-the-future-q019,eng6-full-01179,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q019,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q019.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q019.mp3,28608,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q020,question:eng6-b2-u10-skills-our-houses-in-the-future-q020,eng6-full-01180,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q020,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q020.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q020.mp3,28608,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q021,question:eng6-b2-u10-skills-our-houses-in-the-future-q021,eng6-full-01181,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q021,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q021.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q021.mp3,28608,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q022,question:eng6-b2-u10-skills-our-houses-in-the-future-q022,eng6-full-01182,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q022,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q022.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q022.mp3,28608,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q023,question:eng6-b2-u10-skills-our-houses-in-the-future-q023,eng6-full-01183,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q023,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q023.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q023.mp3,28608,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q024,question:eng6-b2-u10-skills-our-houses-in-the-future-q024,eng6-full-01184,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q024,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q024.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q024.mp3,28608,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q025,question:eng6-b2-u10-skills-our-houses-in-the-future-q025,eng6-full-01185,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q025,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q025.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q025.mp3,28608,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q026,question:eng6-b2-u10-skills-our-houses-in-the-future-q026,eng6-full-01186,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q026,30,Which word belongs to Unit 10 - Our Houses in the Future?,Which word belongs to Unit 10 - Our Houses in the Future?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q026.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q026.mp3,28608,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q027,question:eng6-b2-u10-skills-our-houses-in-the-future-q027,eng6-full-01187,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q027,30,Answer the question in a complete sentence: What will your future house be like?,Answer the question in a complete sentence: What will your future house be like?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q027.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q027.mp3,40320,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q028,question:eng6-b2-u10-skills-our-houses-in-the-future-q028,eng6-full-01188,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q028,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q028.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q028.mp3,36864,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q029,question:eng6-b2-u10-skills-our-houses-in-the-future-q029,eng6-full-01189,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q029,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q029.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q029.mp3,36864,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q030,question:eng6-b2-u10-skills-our-houses-in-the-future-q030,eng6-full-01190,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q030,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q030.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q030.mp3,36864,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q031,question:eng6-b2-u10-skills-our-houses-in-the-future-q031,eng6-full-01191,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q031,30,Answer the question in a complete sentence: Where might you live?,Answer the question in a complete sentence: Where might you live?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q031.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q031.mp3,34560,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q032,question:eng6-b2-u10-skills-our-houses-in-the-future-q032,eng6-full-01192,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q032,30,Answer the question in a complete sentence: Where might you live?,Answer the question in a complete sentence: Where might you live?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q032.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q032.mp3,34560,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q033,question:eng6-b2-u10-skills-our-houses-in-the-future-q033,eng6-full-01193,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q033,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q033.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q033.mp3,36864,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q034,question:eng6-b2-u10-skills-our-houses-in-the-future-q034,eng6-full-01194,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q034,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q034.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q034.mp3,36864,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q035,question:eng6-b2-u10-skills-our-houses-in-the-future-q035,eng6-full-01195,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q035,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q035.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q035.mp3,36864,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q036,question:eng6-b2-u10-skills-our-houses-in-the-future-q036,eng6-full-01196,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q036,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q036.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q036.mp3,36864,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q037,question:eng6-b2-u10-skills-our-houses-in-the-future-q037,eng6-full-01197,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q037,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q037.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q037.mp3,36864,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q038,question:eng6-b2-u10-skills-our-houses-in-the-future-q038,eng6-full-01198,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q038,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q038.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q038.mp3,36864,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q039,question:eng6-b2-u10-skills-our-houses-in-the-future-q039,eng6-full-01199,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q039,30,Answer the question in a complete sentence: Will robots help us?,Answer the question in a complete sentence: Will robots help us?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q039.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q039.mp3,36864,,local-ready
question:eng6-b2-u10-skills-our-houses-in-the-future-q040,question:eng6-b2-u10-skills-our-houses-in-the-future-q040,eng6-full-01200,english,6,question,eng6-b2-u10-skills-our-houses-in-the-future-q040,30,Answer the question in a complete sentence: Where might you live?,Answer the question in a complete sentence: Where might you live?,audio/tts/assets/en-v1/question-eng6-b2-u10-skills-our-houses-in-the-future-q040.mp3,question-eng6-b2-u10-skills-our-houses-in-the-future-q040.mp3,34560,,local-ready
question:eng6-b2-u11-vocabulary-our-greener-world-q001,question:eng6-b2-u11-vocabulary-our-greener-world-q001,eng6-full-01201,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q001,31,What does 'environment' mean in Vietnamese?,What does 'environment' mean in Vietnamese?,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q001.mp3,question-eng6-b2-u11-vocabulary-our-greener-world-q001.mp3,24576,,local-ready
question:eng6-b2-u11-vocabulary-our-greener-world-q002,question:eng6-b2-u11-vocabulary-our-greener-world-q002,eng6-full-01202,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q002,31,What does 'recycle' mean in Vietnamese?,What does 'recycle' mean in Vietnamese?,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q002.mp3,question-eng6-b2-u11-vocabulary-our-greener-world-q002.mp3,24192,,local-ready
question:eng6-b2-u11-vocabulary-our-greener-world-q003,question:eng6-b2-u11-vocabulary-our-greener-world-q003,eng6-full-01203,english,6,question,eng6-b2-u11-vocabulary-our-greener-world-q003,31,What does 'reuse' mean in Vietnamese?,What does 'reuse' mean in Vietnamese?,audio/tts/assets/en-v1/question-eng6-b2-u11-vocabulary-our-greener-world-q003.mp3,question-eng6-b2-u11-vocabulary-our-greener-world-q003.mp3,23040,,local-ready
